It was balanced to make it more accurate.	Оно было сбалансировано для повышения точности.
It is enchanted.	Оно зачарованно.
You hold the %1$s at the ready%2$s.	Ты держишь %1$s наготове %2$s.
, and because it is cursed, you are powerless to let go	, поскольку оружие проклято ты не в силах выпустить его из рук
You can feel a malevolent magic lurking within %s.	Ты чувствуешь зловещую магию затаившуюся в оружии %s.
battle axe	боевой топор
The enormous steel head of this battle axe puts considerable heft behind each stroke.	Вес огромного стального наконечника этого грозного оружия чувствуется в каждом взмахе.
dagger	кинжал
A simple iron dagger with a well worn wooden handle.	Простейший железный кинжал с удобной деревянной рукоятью.
glaive	глефа
A polearm consisting of a sword blade on the end of a pole.	Копьё с лезвием от меча на конце.
knuckleduster	кастет
A piece of iron shaped to fit around the knuckles.	Железная скоба, плотно охватывающая пальцы.
longsword	длинный меч
This towering blade inflicts heavy damage by investing its heft into every cut.	Массивный клинок наносит огромный урон обрушивая на врага свой вес.
mace	булава
The iron head of this weapon inflicts substantial damage.	Железный наконечник этого оружия способен наносить существенный урон.
quarterstaff	боевой посох
A staff of hardwood, its ends are shod with iron.	Посох из твёрдого дерева, его концы окованы железом.
short sword	короткий меч
It is indeed quite short, just a few inches longer, than a dagger.	Действительно короткий, буквально на несколько сантиметров длиннее кинжала.
REFORGE	ПЕРЕКОВАТЬ
Select a weapon to upgrade	Выбери оружие для улучшения
you reforged the short sword to upgrade your %s	ты перековал короткий меч для улучшения оружия %s
you can't upgrade a boomerang this way	ты не сможешь улучшить бумеранг таким образом
spear	копьё
A slender wooden rod tipped with sharpened iron.	Тонкое древко с острым железным наконечником.
sword	меч
The razor-sharp length of steel blade shines reassuringly.	Отблеск острого как бритва клинка внушает уверенность.
war hammer	боевой молот
Few creatures can withstand the crushing blow of this towering mass of lead and steel, but only the strongest of adventurers can use it effectively.	Очень не многие существа могут пережить удар такого оружия, но не каждому путешественнику под силу его использовать .
Missile weapon	Оружие дальнего боя
Do you really want to equip it as a melee weapon?	Ты уверен что хочешь использовать это в качестве оружия ближнего боя?
\n\nAverage damage of this weapon equals to %d points per hit.	\n\nСредний урон от этого оружия составляет %d единиц за удар.
Because of your inadequate strength the accuracy and speed of your attack with this %s is decreased.	Из-за твоей недостаточной силы, скорость и точность атаки оружием %s снижены.
Because of your excess strength the damage of your attack with this %s is increased.	За счёт более чем достаточной силы, количество урона, от оружия %s, увеличено.
\n\nYou hold the %s at the ready.	\n\nТы держишь %s наизготове.
boomerang	бумеранг
Thrown to the enemy this flat curved wooden missile will return to the hands of its thrower.	Брошенное во врага, это изогнутое деревянное оружие, вернётся в руку владельца.
curare dart	дротик кураре
These little evil darts don't do much damage but they can paralyze the target leaving it helpless and motionless for some time.	Эти маленькие зловещие дротики наносят немного урона, но они способны временно парализовать цель.
dart	дротик
These simple metal spikes are weighted to fly true and sting their prey with a flick of the wrist.	Эти простые металлические шипы идеально выверены, для того чтобы точно вонзиться в свою жертву.
incendiary dart	воспламеняющий дротик
The spike on each of these darts is designed to pin it to its target while the unstable compounds strapped to its length burst into brilliant flames.	Кончик дротика рассчитан на то, чтобы надёжно впиться в цель, в то время, как, состав которым он обработан, вспыхнет, окутывая жертву пламенем.
javelin	метательное копьё
This length of metal is weighted to keep the spike at its tip foremost as it sails through the air.	Это металлическое копьё тщательно сбалансировано, чтобы его острый наконечник неизменно стремился в цель, на протяжении всего полёта.
shuriken	сюрикен
Star-shaped pieces of metal with razor-sharp blades do significant damage when they hit a target. They can be thrown at very high rate.	Острые как бритва металлические звёздочки наносят существенный урон своим целям. Их можно метать с большой скоростью.
tomahawk	томагавк
This throwing axe is not that heavy, but it still requires significant strength to be used effectively.	Хоть этот метательный топор не столь тяжёл, но, тем не менее, для обращения с ним требуется ощутимая сила.
A cloud of confusion gas is swirling here.	Здесь витает облако дурманящего газа.
A fire is raging here.	Здесь бушует пламя.
Shafts of light pierce the gloom of the underground garden.	Столб света пронзает мрак подземного сада.
A cloud of paralytic gas is swirling here.	Здесь витает облако паралитического газа.
"Your sacrifice is worthy..."	"Твоя жертва достойна..."
"Your sacrifice is unworthy..."	"Твоя жертва недостойна..."
"Your sacrifice is worthy and so you are!"	"Твоя жертва достойна как и ты!"
Sacrificial fire burns here. Every creature touched by this fire is marked as an offering for the spirits of the dungeon.	Жертвенный огонь пылает здесь. Каждый кто коснется его будет отмечен как подношение духам подземелья.
Marked for sacrifice	Знак жертвы
A greenish cloud of toxic gas is swirling here.	Здесь витает зеленоватое облако токсичного газа.
You died from a toxic gas..	Ты захлебнулся токсичным газом..
As you take a sip, you feel the knowledge pours into your mind. Now you know everything about your equipped items. Also you sense all items on the level and know all its secrets.	Сделав глоток, ты чувствуешь как знания насыщают твой разум. Теперь ты знаешь всё о надетых на тебя предметах. Ты также чувствуешь все предметы на этом уровне и знаешь всего его секреты.
Power of knowledge radiates from the water of this well. Take a sip from it to reveal all secrets of equipped items.	Вода этого источника излучает силу знаний. Сделай глоток чтобы раскрыть все секреты своей экипировки.
Power of health radiates from the water of this well. Take a sip from it to heal your wounds and satisfy hunger.	Вода этого источника излучает силу здоровья. Сделай глоток чтобы залечить свои раны и утолить голод.
As you take a sip, you feel your wounds heal completely.	Сделав глоток, ты чувствуешь как твои раны исцеляются.
Power of change radiates from the water of this well. Throw an item into the well to turn it into something else.	Вода этого источника излучает силу перемен. Брось в воду предмет, чтобы он превратился в нечто иное.
Everything is covered with a thick web here.	Здесь всё покрыто паутиной.
Amok	Амок
Barkskin	Кожа-кора
Bleeding	Кровотечение
You bled to death...	Ты истёк кровью...
Blinded	Ослеплён
Burning	В огне
%s burns up!	%s в огне!
You burned to death...	Ты сгорел заживо...
Charmed	Зачарован
Combo	Комбо
%d hit combo!	%d-ударное комбо!
Crippled	Травмирован
Frozen	Заморожен
Fury	В ярости
Immune to gases	Иммунитет к газам
You are hungry.	Ты голодено.
You are starving!	Ты истощёно!
You starved to death...	Тебя настигла смерть от голода.
Hungry	Голоден
Starving	Голодает
Invisible	Невидимый
Levitating	Левитирующий
Illuminated	Светящийся
Mind vision	Ясновидение
Caustic ooze	Едкая слизь
%s killed you...	%s сожрала тебя...
Paralyzed	Парализован
Poisoned	Отравлен
You died from poison...	Ты умер от яда...
Blinded with rage	Ослеплён яростью
Rooted	Спутан
Shadowmelded	Слился с тенью
Slowed	Замедлен
Zeroed in	Метка снайпера
Vertigo	Завихрение
Weakened	Ослаблен
backpack	рюкзак
Real description is coming soon!	Настоящее описание скоро появится!
You hear something died in the distance	Что-то умерло в дали
echo of 	эхо 
%1$s: "%2$s"	%1$s: "%2$s"
This %s is sleeping	%s спит
This %s is hunting	%s охотится
This %s is fleeing	%s спасается бегством
This %s is passive	%s бездельничает
acidic scorpio	кислотный скорпион
albino rat	крыса-альбинос
crazy bandit	бандит
vampire bat	летучая мышь-вампир
These brisk and tenacious inhabitants of cave domes may defeat much larger opponents by replenishing their health with each successful attack.	Эти шустрые, настойчивые обитатели пещер, способны одолеть более крупного соперника, за счёт того, что с каждым успешным ударом, они восполняют часть своего здоровья.
gnoll brute	гнолл-громила
Brutes are the largest, strongest and toughest of all gnolls. When severely wounded, they go berserk, inflicting even more damage to their enemies.	Громилы - самые большие, сильные и выносливые из всех гноллов. Будучи израненными, они впадают в неистовство, нанося увеличенный урон.
%s becomes enraged!	%s впал в неистовство!
enraged	неистовый
sewer crab	сточный краб
These huge crabs are at the top of the food chain in the sewers. They are extremely fast and their thick exoskeleton can withstand heavy blows.	Эти огромные крабы находятся на вершине пищевой цепочки канализации. Они поразительно быстры, а их прочный хитин способен выдерживать множество ударов.
curse personification	воплощение проклятья
This creature resembles the sad ghost, but it swirls with darkness. Its face bears an expression of despair.	Это существо напоминает печального призрака, но окружено вихрем тьмы. На лице его печать отчаянья.
DM-300	DM-300
DM-350	DM-350
This machine was created by the Dwarves several centuries ago. Later, Dwarves started to replace machines with golems, elementals and even demons. Eventually it led their civilization to the decline. The DM-300 and similar machines were typically used for construction and mining, and in some cases, for city defense.	Эта машина был создан Дворфами много веков назад. Позднее Дворфы стали заменять машины големами, элементалями и даже демонами. Что и привело к гибели их цивилизации. Машины подобные ДМ-300, в основном, выполняли строительные и шахтёрские функции, но в случае необходимости могли защищать город.
DM-300 repairs itself!	ДМ-300 ремонтируется!
Mission failed. Shutting down.	Миссия провалена. Отключаюсь.
Unauthorized personnel detected.	Обнаружено несанкционированное проникновение.
fire elemental	огненный элементаль
Wandering fire elementals are a byproduct of summoning greater entities. They are too chaotic in their nature to be controlled by even the most powerful demonologist.	Огненные элементали являются побочным эффектом ритуалов призыва великих сущностей. Ввиду своей хаотичной природы, воля этих созданий не подвластна даже сильнейшим демонологам.
evil eye	око зла
One of this demon's other names is "orb of hatred", because when it sees an enemy, it uses its deathgaze recklessly, often ignoring its allies and wounding them.	Этот демон также известен как "шар ненависти", по-скольку при виде врага, он, не задумываясь, обращает на того "взгляд смерти", не обращая внимания на то, что может ранить союзников.
%s's deathgaze killed you...	%s's убило тебя взглядом смерти...
fetid rat	мерзкую крысу
This marsupial rat is much larger, than a regular one. It is surrounded by a foul cloud.	Эта сумчатая крыса гораздо крупнее обычной. Вокруг неё витает тяжелое облако.
gnoll scout	гнолл-следопыт
Gnolls are hyena-like humanoids. They dwell in sewers and dungeons, venturing up to raid the surface from time to time. Gnoll scouts are regular members of their pack, they are not as strong as brutes and not as intelligent as shamans.	Гноллы, это гиенообразные гуманоиды. Они обитают в канализации и подземельях, периодически совершая набеги на поверхность. Гнолл-следопыт - типичный представитель стаи, он не столь силён, как громила и не так умён, как шаман.
golem	голем
The Dwarves tried to combine their knowledge of mechanisms with their newfound power of elemental binding. They used spirits of earth as the "soul" for the mechanical bodies of golems, which were believed to be most controllable of all. Despite this, the tiniest mistake in the ritual could cause an outbreak.	Продукт Дворфийских экспериментов по взаимоиспользованию их навыков машиностроении и новоприобретённых знаний о покорении стихий. Духи земли заменяли "душу" механического каркаса голема, считалось что их легче всего контролировать. Не смотря на это, малейшая оплошность в ритуале приводила к плачевным последствиям.
Goo	жижа
spawn of Goo	Отродье Жижы
Little known about The Goo. It's quite possible that it is not even a creature, but rather a conglomerate of substances from the sewers that gained rudiments of free will.	Жижа - загадочная вещь. Скорее всего, что это даже не существо, а масса канализационных субстанций, обретшая зачатки сознания.
Goo is pumping itself up!	Жижа начинает накачиваться!
glurp... glurp...	хлюп... хлюп...
GLURP-GLURP!	ХЛЮП-ХЛЮП!
!!!	!!!
King of Dwarves	Царь Дворфов
undead King of Dwarves	зомби Царя Дворфов
The last king of dwarves was known for his deep understanding of processes of life and death. He has persuaded members of his court to participate in a ritual, that should have granted them eternal youthfulness. In the end he was the only one, who got it - and an army of undead as a bonus.	Последний из дворфийских царей известен своими выдающимися познаниями о природе жизни и смерти. Он убедил придворную свиту принять участие в ритуале, обещавшим вечную молодость. В итоге её обрёл лишь он сам, заполучив армию нежити, в качестве бонуса.
You cannot kill me, %s... I am... immortal...	Ты не в силах меня одолеть, %s... Я... бессмертен...
Arise, slaves!	Восстаньте, слуги!
How dare you!	Да как ты смеешь!
undead dwarf	дворф-нежить
These undead dwarves, risen by the will of the King of Dwarves, were members of his court. They appear as skeletons with a stunning amount of facial hair.	Эти мёртвые дворфы, восставшие по воле своего Царя, были некогда членами его придворной свиты. Внешне они выглядят как скелеты с внушительными бородами.
mimic	мимик
Mimics are magical creatures which can take any shape they wish. In dungeons they almost always choose a shape of a treasure chest, because they know how to beckon an adventurer.	Мимики - магические существа, которые могут принимать любую форму по желанию. В подземельях мимики почти всегда принимают форму сундуков, они ведь знают, как лучше всего привлечь искателя приключений.
dwarf monk	дворф монах
These monks are fanatics, who devoted themselves to protecting their city's secrets from all aliens. They don't use any armor or weapons, relying solely on the art of hand-to-hand combat.	Монахи, это фанатики, посветившие себя защите секретов их народа от чужаков. Они не полагаются на броню и оружие, доверившись искусству рукопашного боя.
parried	отбился
%1$s has knocked the %2$s from your hands!	%1$s выбил %2$s из твоих рук!
giant piranha	огромная пиранья
These carnivorous fish are not natural inhabitants of underground pools. They were bred specifically to protect flooded treasure vaults.	Эти плотоядные рыбы не являются исконными обитателями пещерных водоёмов. Они были выведены специально для защиты затопленных сокровищниц.
marsupial rat	сумчатая крыса
Marsupial rats are aggressive, but rather weak denizens of the sewers. They can be dangerous only in big numbers.	Сумчатые крысы - агрессивные, но довольно слабые обитатели канализации. Тем не менее, в больших количествах, они могут представлять опасность.
scorpio	скорпион
These huge arachnid-like demonic creatures avoid close combat by all means, firing crippling serrated spikes from long distances.	Эти огромные членистоногие создания стараются избегать ближнего боя, выстреливая ядовитые иглы с большого расстояния.
senior monk	старший монах
gnoll shaman	гнолл-шаман
The most intelligent gnolls can master shamanistic magic. Gnoll shamans prefer battle spells to compensate for lack of might, not hesitating to use them on those who question their status in a tribe.	Умнейшие из гноллов способны освоить шаманизм. Гнолл-шаман охотно использует боевые заклятия, компенсируя недостаток физической силы, а также, чтобы обезопасить свой высокий статус в обществе.
%s's lightning bolt killed you...	%s достал тебя разрядом молнии...
shielded brute	громила-щитоносец
skeleton	скелет
Skeletons are composed of corpses bones from unlucky adventurers and inhabitants of the dungeon, animated by emanations of evil magic from the depths below. After they have been damaged enough, they disintegrate in an explosion of bones.	Скелеты, состоящие из костей павших путешественников, восстали под воздействием отголосков зловещей магии таящейся в глубине подземелья. Будучи достаточно повреждёнными, они разлетаются на костяные осколки.
blocked	прикрылся
You were killed by the explosion of bones...	Тебя пробило костяным осколком...
cave spinner	пещерный паук
These greenish furry cave spiders try to avoid direct combat, preferring to wait in the distance while their victim, entangled in the spinner's excreted cobweb, slowly dies from their poisonous bite.	Эти пушистые зелёные пауки стараются избегать прямых столкновений, предпочитая выжидать в дали, пока их жертва, запутанная в паутине, медленно гибнет от яда.
animated statue	ожившая статуя
You would think that it's just another ugly statue of this dungeon, but its red glowing eyes give itself away. While the statue itself is made of stone, the _%s_, it's wielding, looks real.	Может показаться, что это просто очередная неприметная статуя, но красные светящиеся глаза выдают её намерения. Хоть статуя и сработана из камня, её _%s_, выглядит настоящим.
succubus	суккуб
The succubi are demons that look like seductive (in a slightly gothic way) girls. Using its magic, the succubus can charm a hero, who will become unable to attack anything until the charm wears off.	Суккубы, это демоны, принимающие вид соблазнительных (в слегка готическом стиле) девушек. Своим колдовством, они могут зачаровать героя, лишая его возможности атаковать, до того, как эффект пройдёт.
swarm of flies	рой мух
The deadly swarm of flies buzzes angrily. Every non-magical attack will split it into two smaller but equally dangerous swarms.	Смертоносный рой мух злобно жужжит. Каждая не магическая атака разобьёт его на два роя поменьше, каждый из которых не менее опасен чем полноценный рой.
Tengu	тенгу
memory of Tengu	память о Тенгу
Tengu are members of the ancient assassins clan, which is also called Tengu. These assassins are noted for extensive use of shuriken and traps.	Тенгу, это члены древнего клана наёмных убийц, который также зовётся Тенгу. Они известны страстью к сюрикенам и ловушкам.
Free at last...	Наконец-то, свобода...
Gotcha, %s!	Попался, %s!
crazy thief	свихнувшийся вор
Deeper levels of the dungeon have always been a hiding place for all kinds of criminals. Not all of them could keep a clear mind during their extended periods so far from daylight. Long ago, these crazy thieves and bandits have forgotten who they are and why they steal.	Глубинные уровни подземелья всегда служили хорошим укрытием для всякого преступника. Но не всякий преступник мог сохранить рассудок, будучи отлучённым от дневного света на долгое время. Давным-давно, эти безумные бандиты и воры позабыли кто они и зачем совершают преступления.
%1$s stole %2$s from you!	%1$s украл у тебя %2$s!
\n\n%1$s is carrying a _%2$s_. Stolen obviously.	\n\n%1$s носит _%2$s_. Добро, конечно, краденое.
dwarf warlock	дворф-чернокнижник
When dwarves' interests have shifted from engineering to arcane arts, warlocks have come to power in the city. They started with elemental magic, but soon switched to demonology and necromancy.	Когда интерес дворфов перекочевал с технологий на магию, чернокнижники стали новой элитой. Начиная с магии стихий, вскоре они перешли на некромантию и демонологию.
%s's shadow bolt killed you...	%s's уничтожил тебя стрелой теней...
wraith	фантом
A wraith is a vengeful spirit of a sinner, whose grave or tomb was disturbed. Being an ethereal entity, it is very hard to hit with a regular weapon.	Фантом это мстительный дух грешника, чья могила была потревожена. Нематериальное создание крайне сложно победить простым оружием.
Yog-Dzewa	Йог-Джева
echo of Yog-Dzewa	эхо Йог-Джевы
Yog-Dzewa is an Old God, a powerful entity from the realms of chaos. A century ago, the ancient dwarves barely won the war against its army of demons, but were unable to kill the god itself. Instead, they then imprisoned it in the halls below their city, believing it to be too weak to rise ever again.	Йог-Джева, это старый Бог, могучая сущность из мира хаоса. В минувшие века, древние дворфы с трудом одолели его армию демонов, но одолеть бога им было не под силу. Они заточили его в глубинах своего города, веря, что он слишком ослаблен, чтобы когда-либо вырваться на свободу.
...	...
Hope is an illusion...	Я надеюсь мне это почудилось...
rotting fist	гниющий кулак
burning fist	пылающий кулак
god's larva	личинка бога
golden bee	золотая пчела
Despite their small size, golden bees tend to protect their master fiercely. They don't live long though.	Несмотря на малый размер, золотые пчелы яростно защищают своего хозяина. Однако живут они недолго.
This %s is wandering	%s рыщет
troll blacksmith	тролль-кузнец
This troll blacksmith looks like all trolls look: he is tall and lean, and his skin resembles stone in both color and texture. The troll blacksmith is tinkering with unproportionally small tools.	Этот тролль-кузнец ничем не отличим от прочих троллей: высокий и сутулый, кожа его подобна камню. Тролль-кузнец орудует непропорционально маленькими инструментами.
Hey human! Wanna be useful, eh? Take dis pickaxe and mine me some _dark gold ore_, _15 pieces_ should be enough. What do you mean, how am I gonna pay? You greedy...\nOk, ok, I don't have money to pay, but I can do some smithin' for you. Consider yourself lucky, I'm the only blacksmith around.	Эй человечек! Хочешь принести пользу, а? Возьми ка эт кирку, да копни мне _самородков мракозлата_, _штук 15_ хватит. Чё значит, сколько я заплачу? Ах ты жадный...\nЛадно, ладно, нету у меня денег, но я могу предложить тебе своё ремесло. Ты, считай, везунчик, нашёл единственного кузнеца в округе.
Hey human! Wanna be useful, eh? Take dis pickaxe and _kill a bat_ wit' it, I need its blood on the head. What do you mean, how am I gonna pay? You greedy...\nOk, ok, I don't have money to pay, but I can do some smithin' for you. Consider yourself lucky, I'm the only blacksmith around.	Эй человечек! Хочешь принести пользу, а? Возьми ка эт кирку, чё-бы ей _прихлопнуть летучую мышь_,  мне нужно чёбы наконечник был в крови. Чё значит, сколько я заплачу? Ах ты жадный...\nЛадно, ладно, нету у меня денег, но я могу предложить тебе своё ремесло. Ты, считай, везунчик, нашёл единственного кузнеца в округе.
Are you kiddin' me? Where is my pickaxe?!	Ты чё, стебёшься? Где моя кирка?!
Dark gold ore. 15 pieces. Seriously, is it dat hard?	Самородки Мракозлата. 15 ошмётков. Чё те, трудно чёли?
I said I need bat blood on the pickaxe. Chop chop!	Я сказал, чё кирка должна быть покрыта кровью. Шуруй, шуруй!
Oh, you have returned... Better late dan never.	Ой же, вернулся... Лучше поздно чем никогда.
I'm busy. Get lost!	Я занят. Отвали!
your %s certainly looks better now	твой предмет %s теперь выглядит лучше
Select 2 different items, not the same item twice!	Выбери 2 разных предмета, нельзя выбрать один и тот же дважды!
Select 2 items of the same type!	Выбери 2 предмета одного типа!
I need to know what I'm working with, identify them first!	Я чё те, справочное бюро? Распознай свои предметы, чтобы я мог с ними работать!
I don't work with cursed items!	Э, ты чё, я с проклятыми штуками не работаю!
It's a junk, the quality is too poor!	Чё эт за барахло? Уж больно эта штука низкокачественная!
I can't reforge these items!	Я эт перековать не могу!
sad ghost	печальное приведение
The ghost is barely visible. It looks like a shapeless spot of faint light with a sorrowful face.	Приведение еле заметно. Оно похоже на бесформенную дымку с грустным лицом.
Hello adventurer... Once I was like you - strong and confident... And now I'm dead... But I can't leave this place... Not until I have my _dried rose_... It's very important to me... Some monster stole it from my body...	Здравствуй путешественник... Когда-то я был таким же как и ты - сильным, уверенным... А теперь я мёртв... Но я не могу покинуть это место... Пока ко мне не вернётся _сухая роза_... Это очень важная для меня вещь...  Чудище стащило её с моего бездыханного тела...
Please... Help me... _Find the rose_...	Прошу... Помоги... _Найди розу_...
Yes! Yes!!! This is it! Please give it to me! And you can take one of these items, maybe they will be useful to you in your journey...	Да! Да!!! То что нужно! Прошу, отдай её мне! И можешь взять любой из этих предметов, они могут тебе пригодится...
Hello adventurer... Once I was like you - strong and confident... And now I'm dead... But I can't leave this place... Not until I have my revenge... Slay the _fetid rat_, that has taken my life...	Здравствуй путешественник... Когда-то я был таким же как и ты - сильным, уверенным... А теперь я мёртв... Но я не могу покинуть это место... Пока моя месть не осуществится... Одолей _мерзкую крысу_, которая лишила меня жизни...
Please... Help me... _Slay the abomination_...	Прошу... Помоги... _Одолей эту тварь_...
Yes! The ugly creature is slain and I can finally rest... Please take one of these items, maybe they will be useful to you in your journey...	Да! Мерзкое создание пало, наконец-то я могу упокоиться с миром... Прошу возьми любой их этих предметов, они могут тебе пригодится...
Hello adventurer... Once I was like you - strong and confident... And now I'm dead... But I can't leave this place, as I am bound by a horrid curse... Please... Help me... _Destroy the curse_...	Здравствуй путешественник... Когда-то я был таким же как и ты - сильным, уверенным... А теперь я мёртв... Но я не могу покинуть это место ибо я связан ужасным проклятьем... Прошу... Помоги... _Разрушь проклятье_...
Thank you, %s! The curse is broken and I can finally rest... Please take one of these items, maybe they will be useful to you in your journey...	Спасибо, %s! Проклятье разбито и я могу наконец-то отдохнуть...Возьми одну из этих вещей, они могут пригодится в твоем путешествии...
Yes, I will do it for you	Да, я сделаю это для тебя
No, I can't help you	Нет, я не могу тебе помочь
Imps are lesser demons. They are notable for neither their strength nor their magic talent, but they are quite smart and sociable. Many imps prefer to live among non-demons.	Бесы, это низшие демоны. Они не славятся своей силой или магической мощью, но они достаточно умны и общительны. Многие бесы предпочитают жить с теми, кто не является демонами.
evaded	увернулась
Are you an adventurer? I love adventurers! You can always rely on them if something needs to be killed. Am I right? For a bounty, of course ;)\nIn my case this is _golems_ who need to be killed. You see, I'm going to start a little business here, but these stupid golems are bad for business! It's very hard to negotiate with wandering lumps of granite, damn them! So please, kill... let's say _6 of them_ and a reward is yours.	Ты путешественник? Я обожаю путешественников! На них всегда можно положится, если требуется чего-нибудь убить. Правда, а? За плату конечно ;)\nВ нашем случае _големы_ нуждаются в убийстве. Видишь ли, я хотел начать здесь дельце, но эти дурацкие големы спутали мне все карты! Ходячие куски гранита не шибко коммуникабельны, однако! Так что, прошу прихлопни... скажем _6 големов_ и я в долгу не останусь.
How is your golem safari going?	Как там наше големово сафари?
Are you an adventurer? I love adventurers! You can always rely on them if something needs to be killed. Am I right? For a bounty, of course ;)\nIn my case this is _monks_ who need to be killed. You see, I'm going to start a little business here, but these lunatics don't buy anything themselves and will scare away other customers. So please, kill... let's say _8 of them_ and a reward is yours.	Ты путешественник? Я обожаю путешественников! На них всегда можно положится, если требуется чего-нибудь убить. Правда, а? За плату конечно ;)\nВ нашем случае _монахи_ нуждаются в убийстве. Видишь ли, я хотел начать здесь дельце, но эти шизики сами ничего не купят и остальных покупателей распугают. Так что, прошу прихлопни... скажем _8 монахов_ и я в долгу не останусь.
Oh, you are still alive! I knew that your kung-fu is stronger ;) Just don't forget to grab these monks' tokens.	О, да ты не умер! Я знал что твоё кунг-фу сильнее ;) Только не забудь собрать, с этих монахов, жетоны.
See you, %s!	Увидимся, %s!
Psst, %s!	Пссс, эй %s!
ambitious imp	амбициозный бес
Imps are lesser demons. They are notable for neither their strength nor their magic talent. But they are quite smart and sociable, and many of imps prefer to live and do business among non-demons.	Бесы, это низшие демоны. Они не славятся своей силой или магической мощью, но они достаточно умны и общительны. Многие бесы предпочитают жить с теми, кто не является демонами.
Hello, friend!	Привет, друг!
mirror image	двойник
This illusion bears a close resemblance to you, but it's paler and twitches a little.	Эта иллюзия весьма на тебя похожа, хотя слегка бледновата и посверкивает.
rat king	крысиный король
This rat is a little bigger than a regular marsupial rat and it's wearing a tiny crown on its head.	Эта крыса слегка крупнее обычной. На её голове виднеется малюсенькая корона.
I'm not sleeping!	Я не сплю!
What is it? I have no time for this nonsense. My kingdom won't rule itself!	Это ещё что? У меня нету времени на всякую ерунду. Королевство само собой править не будет!
shopkeeper	торговец
This stout guy looks more appropriate for a trade district in some large city than for a dungeon. His prices explain why he prefers to do business here.	Этот тучный индивидуум больше подходит для торговли в городском квартале, нежели в подземелье. Хотя судя по ценам, здесь ему тоже не плохо.
Select an item to sell	Выбери предмет для продажи
old wandmaker	Старый мастер
This old but hale gentleman wears a slightly confused expression. He is protected by a magic shield.	Этот старый, но крепенький мужчина, выглядит немного озадаченным. Он окружён магическим щитом.
absorbed	отмахнулся
Oh, what a pleasant surprise to meet a decent person in such place! I came here for a rare ingredient - a _Rotberry seed_. Being a magic user, I'm quite able to defend myself against local monsters, but I'm getting lost in no time, it's very embarrassing. Probably you could help me? I would be happy to pay for your service with one of my best wands.	О, какой приятный сюрприз, встретить достойного человека в таком месте! Я пришёл сюда в поисках редкого ингредиента _семян Гниловики_. Как человек осведомлённый в магии, я вполне справляюсь с местными монстрами, но заблудиться для меня, - раз плюнуть, стыдоба, честное слово. Не поможешь старику? Я с радостью оплачу твои старания одной из своих лучших волшебных палочек.
Any luck with a _Rotberry seed_, %s? No? Don't worry, I'm not in a hurry.	Как поиски _семян Гниловики_, %s? Глухо? Не переживай, я не тороплюсь.
Oh, what a pleasant surprise to meet a decent person in such place! I came here for a rare ingredient - _corpse dust_. It can be gathered from skeletal remains and there is an ample number of them in the dungeon. Being a magic user, I'm quite able to defend myself against local monsters, but I'm getting lost in no time, it's very embarrassing. Probably you could help me? I would be happy to pay for your service with one of my best wands.	О, какой приятный сюрприз, встретить достойного человека в таком месте! Я пришёл сюда в поисках редкого ингредиента - _трупной пыли_. Её можно собрать с костяных останков, которыми изобилует подземелье. Как человек осведомлённый в магии, я вполне справляюсь с местными монстрами, но заблудиться для меня, - раз плюнуть, стыдоба, честное слово. Не поможешь старику? Я с радостью оплачу твои старания одной из своих лучших волшебных палочек.
Any luck with _corpse dust_, %s? Bone piles are the most obvious places to look.	Как наши _пыльные делишки_, %s? Я бы первым делом осмотрел кучки костей.
Oh, what a pleasant surprise to meet a decent person in such place! I came here for a rare ingredient - a _phantom fish_. You can catch it with your bare hands, but it's very hard to notice in the water. Being a magic user, I'm quite able to defend myself against local monsters, but I'm getting lost in no time, it's very embarrassing. Probably you could help me? I would be happy to pay for your service with one of my best wands.	О, какой приятный сюрприз, встретить достойного человека в таком месте! Я пришёл сюда в поисках редкого ингредиента - _призрачной рыбы_. Ты можешь поймать её голыми руками, но ох как трудно разглядеть её в воде. Как человек осведомлённый в магии, я вполне справляюсь с местными монстрами, но заблудиться для меня, - раз плюнуть, стыдоба, честное слово. Не поможешь старику? Я с радостью оплачу твои старания одной из своих лучших волшебных палочек.
Any luck with a _phantom fish_, %s? You may want to try searching for it in one of the local pools.	Как дела с _призрачной рыбой_, %s? Может стоит поискать её в одном из прудов поблизости?
A hidden pressure plate clicks!	Прижимная плита щёлкнула!
Floor	Пол
Grass	Трава
Water	Вода
Wall	Стена
Closed door	Закрытая дверь
Open door	Открытая дверь
Depth entrance	Подъём
Depth exit	Спуск
Embers	Тлеющие угли
Locked door	Запертая дверь
Pedestal	Пьедестал
Barricade	Баррикада
High grass	Высокая трава
Locked depth exit	Запертая лестница вниз
Unlocked depth exit	Открытая лестница вниз
Sign	Знак
Well	Источник
Empty well	Пустой источник
Statue	Статуя
Toxic gas trap	Ловушка с токсичным газом
Fire trap	Огненная ловушка
Paralytic gas trap	Ловушка с паралитическим газом
Poison dart trap	Ловушка с ядовитыми дротиками
Alarm trap	Сигнальная ловушка
Lightning trap	Электрическая ловушка
Gripping trap	Хватающая ловушка
Summoning trap	Призывающая ловушка
Triggered trap	Разряженная ловушка
Bookshelf	Шкаф
Alchemy pot	Алхимический котёл
\\?\\?\\?	\\?\\?\\?
You can't see the bottom.	Дна не видать.
